brand,years,mileage,transmission,price
Toyota,2008,210229,Manual,4995
Lexus,2018,102646,Automatic,53895
Chrysler,2009,164091,Automatic,5989
Lincoln,2006,135277,Automatic,7998
Acura,2011,14286,Automatic,11505
Buick,2017,45707,Automatic,14999
Jeep,2010,295652,Automatic,4995
Toyota,1994,102209,Manual,8995
Lexus,2016,100931,Automatic,24995
Mercedes-Benz,2019,1010452,Automatic,36995
Honda,2016,4789,Automatic,21600
Jeep,2005,140736,Automatic,7962
Subaru,2013,113042,Manual,12995
Cadillac,2011,267866,Automatic,4495
Hyundai,2018,90561,Automatic,19000
Mitsubishi,2009,100889,Manual,9850
GMC,2003,228504,Automatic,5400
Lexus,2000,229657,Automatic,2699
BMW,2012,133969,Automatic,15499
MINI,2019,14217,Automatic,21390
Lincoln,2017,62149,CVT,17000
Cadillac,2019,8489,Automatic,80750
Chevrolet,2016,75623,Automatic,29995
Nissan,2017,85277,CVT,8995
Nissan,2018,35598,CVT,13495
Kia,2018,11599,Automatic,9995
Lotus,2007,18906,Manual,39900
Cadillac,2007,111974,Automatic,16450
Kia,2019,34302,Automatic,29500
Lexus,2017,39943,Automatic,48977
Hyundai,2010,3362,Automatic,10495
Hyundai,2012,201218,Automatic,2999
Lincoln,2018,10059,Automatic,72000
Buick,2018,26285,Automatic,25590
Nissan,2016,35253,CVT,10990
Ford,2018,45482,Automatic,14503
Ford,2017,90831,Automatic,15110
BMW,2008,126681,Manual,14500
Chrysler,2019,18098,Automatic,36470
Acura,2019,53382,Automatic,35911
Subaru,2014,96907,CVT,9500
Dodge,2015,132659,Automatic,8750
Lincoln,2015,110519,Automatic,12995
Volkswagen,2016,41211,Automatic,9550
Acura,2012,152199,Automatic,14995
Pontiac,2006,89732,Automatic,6998
Chevrolet,2016,49464,Automatic,9990
Jaguar,2019,14882,Automatic,51999
Ford,2018,33707,Automatic,16999
Toyota,2013,133775,CVT,12990
Mercedes-Benz,2018,20273,Automatic,40150
Chevrolet,2007,8045,Automatic,4788
Nissan,2019,24764,CVT,11990
Ford,2014,98743,Automatic,17500
Nissan,2018,10611,CVT,11999
Honda,2019,1726,Automatic,26949
Chevrolet,2018,51934,Automatic,15879
Toyota,2019,540624,Automatic,20895
Hyundai,2014,110538,Automatic,9995
Chevrolet,2015,110974,Automatic,24289
Nissan,2016,39147,Automatic,15199
Ford,2015,61222,Manual,10989
Aston,2012,21353,Automatic,63800
Nissan,2013,88522,CVT,6999
Bentley,2015,27944,Automatic,86011
Ford,2015,152102,Automatic,11999
Jaguar,2011,92223,Automatic,17499
Cadillac,2010,198929,Automatic,6995
Ford,2018,41277,Automatic,13995
Bentley,2006,34814,Automatic,39990
Volvo,2004,120298,Automatic,6999
Hummer,2007,198362,Automatic,17900
Subaru,2017,97956,Manual,22993
Lexus,2007,74772,Automatic,10495
BMW,2016,117936,Automatic,20850
Buick,2016,64709,Automatic,10995
Nissan,2018,114305,CVT,10498
Chevrolet,2016,115871,Automatic,1
Bentley,2019,20507,Automatic,159888
Scion,2015,87155,Automatic,12597
Genesis,2017,35141,Automatic,38990
Dodge,2013,210016,Automatic,3999
Land,2012,112196,Automatic,12000
Nissan,2009,267997,Automatic,900
Maserati,2017,16047,Automatic,58498
Hummer,2007,147055,Automatic,18999
Nissan,2016,98242,CVT,12899
Chevrolet,2017,112789,Automatic,12500
Toyota,2010,151088,Automatic,9700
Chrysler,2014,50127,Automatic,16998
BMW,2017,4077,Automatic,25250
BMW,2018,27995,Automatic,23500
Nissan,2013,185014,CVT,4995
Kia,2013,7217,Automatic,6550
Lincoln,2016,29339,Automatic,24995
Ford,2003,212504,Automatic,8495
Ford,2016,99832,Automatic,9998
Kia,2014,4884,Automatic,7995
Audi,2019,33359,Automatic,56690
Chrysler,2003,30919,Automatic,1700
Jaguar,2015,38442,Automatic,24966
Jaguar,2011,152139,Automatic,14987
Toyota,2013,88069,CVT,14500
Audi,2016,5656,Automatic,22989
Hyundai,2012,162509,Automatic,3000
Chrysler,2006,5263,Automatic,8695
BMW,2005,140644,Automatic,6400
Kia,2019,40503,Automatic,26978
Dodge,2018,67129,Automatic,17987
Cadillac,1976,135359,Automatic,13995
BMW,2017,32178,Automatic,37450
Saturn,2009,159497,Automatic,5588
Jeep,2018,47998,Automatic,24999
Jaguar,2011,136212,Automatic,17990
Mercedes-Benz,2006,153851,Automatic,6990
Lincoln,2012,177181,Automatic,6800
Cadillac,2007,139442,Automatic,7500
Lamborghini,2019,12874,Automatic,214982
Mercedes-Benz,2007,168046,Automatic,7900
Nissan,2019,17873,CVT,26500
Cadillac,2016,44248,Manual,39980
Audi,2018,17921,Automatic,38995
Pontiac,2008,103455,Other/Unknown,8991
Hyundai,2017,22421,Automatic,16995
Lincoln,2019,24315,Automatic,34995
Lexus,2018,16283,Automatic,66808
Cadillac,2005,118278,Automatic,5995
Kia,2016,29873,Automatic,12990
Ford,2007,21279,Automatic,4995
Volkswagen,2019,3218,Manual,16900
Dodge,2018,58075,Automatic,12900
Acura,2004,138286,Manual,10990
Toyota,1991,67449,Automatic,11000
Honda,2010,227608,Automatic,6943
Buick,2018,111021,Automatic,29850
Audi,2015,45914,Automatic,56977
Cadillac,2016,94675,Automatic,16980
Cadillac,2002,84997,Automatic,5780
Nissan,2019,22687,CVT,26020
Nissan,2014,103428,CVT,8924
Hyundai,2014,55364,Automatic,10756
Nissan,2017,7687,CVT,16900
Buick,2011,6524,Automatic,10800
Lincoln,2018,32972,Automatic,58000
BMW,2019,7723,Automatic,78699
Volkswagen,2018,6878,Automatic,14999
Hyundai,2012,176005,Manual,4450
Ford,2010,188761,Automatic,10995
Jeep,2007,154388,Automatic,5950
Jeep,2019,16256,Automatic,23298
Ford,2010,282389,Automatic,12499
Volkswagen,2014,135362,Automatic,10392
Ford,2015,46125,Automatic,15995
Chevrolet,2017,58556,Automatic,12950
Mazda,2013,74773,Automatic,7995
Subaru,2018,14914,Automatic,17995
Hyundai,2017,57673,Automatic,8495
Subaru,2014,91745,CVT,12990
Dodge,2017,49411,Automatic,13695
Ford,2014,103443,CVT,9800
Chevrolet,2004,147672,Automatic,13995
Jeep,2011,5721,CVT,7495
Ford,2011,93356,Automatic,39988
Lincoln,2018,11631,Automatic,15900
Kia,2019,5675,Automatic,19699
Nissan,2012,151507,Automatic,11900
GMC,2018,51786,Automatic,42500
Honda,2019,17625,Automatic,24575
Chevrolet,2014,67364,Automatic,6799
Volkswagen,2011,118858,Automatic,7795
FIAT,2016,13881,Automatic,17990
Rolls-Royce,2015,20294,Automatic,147000
Volvo,2006,2181,Automatic,2990
Lincoln,2019,2151,Automatic,23799
Audi,2019,5039,Automanual,66555
Ford,2011,81015,Automatic,11998
Hyundai,2014,77966,Automatic,17489
Pontiac,2008,1456,Automatic,8617
BMW,2016,30904,Automatic,19484
Nissan,2008,140575,CVT,3900
Cadillac,2008,43523,Automatic,8500
Buick,2016,37905,Automatic,16999
BMW,2017,4659,Automatic,30500
BMW,2017,68511,Automatic,39498
Ford,2005,86897,Automatic,11963
Nissan,2017,77916,CVT,7950
Subaru,2006,250457,Automatic,9500
Pontiac,2008,154947,Manual,6900
Kia,2020,307319,Automatic,40999
Hyundai,2013,10869,Automatic,7881
Nissan,2015,6794,CVT,8995
Hyundai,2015,51488,Automatic,23500
Volvo,2010,7444,Automatic,8995
Bentley,2017,9212,Automatic,142888
Acura,2017,60939,Automatic,13995
Volvo,2018,76744,Automatic,22495
Hyundai,2019,38079,Automatic,30988
smart,2009,18241,Automatic,6222
Jeep,2012,202324,Automatic,7903
Volkswagen,2019,11905,Automatic,20972
GMC,2014,98781,Automatic,31695
Dodge,1999,180657,Automatic,4466
Audi,2017,97328,Automatic,16784
BMW,2016,69396,Automatic,22000
Mercedes-Benz,2007,104657,Automatic,11555
Ford,2018,11025,Automatic,9995
Dodge,2002,212581,Automatic,2495
Genesis,2017,34819,Automatic,32999
Nissan,2014,69518,Manual,9990
Hummer,2006,137991,Automatic,12690
Mercedes-Benz,2016,38005,Automatic,17995
Nissan,2017,151466,CVT,11842
Toyota,2008,198049,Automatic,4735
Lexus,2018,34577,Automatic,29995
Dodge,2013,126567,Automatic,12495
Lexus,2017,8162,Automatic,20900
Buick,2011,92164,Automatic,10000
Cadillac,2008,160892,Automatic,15995
Acura,2018,2166,Automatic,13900
Nissan,2015,11839,CVT,11695
Scion,2014,59774,CVT,9589
Toyota,2018,46313,CVT,24986
Volkswagen,2018,59354,Automatic,25800
Chrysler,2009,210158,Automatic,3995
Ford,2018,9603,Automatic,9500
Volkswagen,2017,6292,Automatic,12395
Toyota,2012,118202,CVT,11481
Chevrolet,2019,1489934,Automatic,16500
Honda,2016,68471,Automatic,15500
Pontiac,2006,45885,Other/Unknown,9488
Lexus,2017,57734,Automatic,27980
Buick,2018,3321,Automatic,18767
Chrysler,2017,24925,Automatic,14900
Jeep,2011,174297,CVT,5550
Mercedes-Benz,2016,3631,Automatic,64995
Pontiac,2006,124208,Automatic,14995
FIAT,2016,1278,Automatic,13500
Hyundai,2017,45971,Automatic,11888
Chevrolet,2016,52432,Automatic,9995
Hyundai,2014,96696,Automatic,8035
Hummer,2003,141824,Automatic,14995
Alfa,2018,25544,Automatic,30125
Volkswagen,2018,6376,Automatic,23355
Chevrolet,2015,53895,Automatic,12900
Ford,2016,100094,Manual,12949
INFINITI,2013,143201,CVT,13950
Nissan,2015,93322,Automatic,20450
Ford,2012,149896,Automatic,5900
BMW,2016,39816,Automatic,28998
Ford,2016,71543,Automatic,15599
Mazda,2007,78511,Automatic,8969
Mazda,2018,9413,Automatic,17977
Lexus,2019,7332,CVT,21500
Dodge,2017,55083,Automatic,26075
Acura,2017,57018,Automatic,25887
Jeep,2018,17742,Automatic,45999
Nissan,2017,67572,CVT,14995
Subaru,2019,3396,CVT,16999
Hyundai,2018,28962,Automatic,12900
Toyota,2015,81618,Automatic,14993
Toyota,2017,97505,Automatic,19292
Cadillac,2007,251327,Automatic,2995
Honda,2017,36169,CVT,13999
INFINITI,2015,74014,Automatic,11990
Jeep,2016,8053,Automatic,17919
Ferrari,2010,49605,Automatic,149990
Scion,2016,80786,Automatic,10099
Chrysler,2014,144704,Automatic,6950
Volvo,2017,19012,Automatic,24998
Mazda,2008,72175,Manual,10490
FIAT,2016,33955,Automatic,10000
Honda,2019,4996,Automatic,23899
Toyota,2012,51831,Automatic,12990
Volkswagen,2017,59388,Automatic,19995
Honda,2015,71419,CVT,14995
Subaru,2014,11859,Manual,16000
Honda,2018,31503,CVT,14997
Genesis,2017,44225,Automatic,37488
Buick,2017,51453,Automatic,18999
Jeep,2017,46225,CVT,12999
INFINITI,2015,89106,Automatic,9995
Volvo,2016,52688,Automatic,34991
Lincoln,2019,24729,Automatic,36452
Toyota,1994,209207,Manual,1620
Chevrolet,2018,53054,Automatic,20999
Kia,2014,147726,Automatic,5495
GMC,2019,33414,Automatic,16995
Nissan,2016,70186,CVT,8499
Bentley,2007,38071,Automatic,43000
Nissan,2013,249871,CVT,6900
Nissan,2018,14394,Automatic,30900
INFINITI,2019,35906,Automatic,46500
Subaru,2016,883,Manual,24999
Kia,2020,35055,Automatic,37995
Hyundai,2004,190699,Automatic,3491
Ford,2017,9483,CVT,12999
Lincoln,2019,118,Automatic,29999
INFINITI,2013,130971,Automatic,14991
Nissan,2015,24803,Automatic,69995
Lexus,2016,35857,Automatic,51800
Dodge,2012,98365,CVT,5995
Toyota,2005,242959,Automatic,11000
Kia,2019,5578,Automatic,39995
Buick,2015,43787,Automatic,11295
INFINITI,2016,51123,Automatic,27991
Chrysler,2012,70796,Automatic,9500
Hummer,2006,129061,Automatic,19000
Mercury,2008,126183,Automatic,5951
Toyota,2017,70154,Automatic,8998
Audi,2009,34933,Automatic,69995
Lotus,2011,50925,Manual,37991
Lincoln,2011,132854,Automatic,11950
FIAT,2016,49577,Automatic,13990
Chrysler,2012,130739,Automatic,7000
Lexus,2016,12589,Automatic,20842
Buick,2013,93552,Automatic,14455
Nissan,2010,26121,Automatic,56999
Buick,2017,59834,Automatic,24250
Acura,2019,9244,Automatic,33995
Mercedes-Benz,2017,90035,Automatic,69400
GMC,2017,43683,Automatic,39495
Lamborghini,2017,7184,Automatic,369995
Mercedes-Benz,2011,123179,Automatic,17450
Honda,2006,188613,Automatic,2999
Land,2016,118218,Automatic,14900
Lexus,2019,11685,CVT,26997
Chevrolet,2016,49464,Automatic,9990
Bentley,2009,135507,Automatic,39995
Mercury,2006,9477,Automatic,5983
MINI,2017,41852,Automatic,16995
Land,2018,31279,Automatic,48491
Volvo,2017,38384,Automatic,29690
Nissan,2013,99203,CVT,5785
Hyundai,2014,142343,Automatic,8900
INFINITI,2018,26064,Automatic,33995
Alfa,2018,3033,Automatic,26500
Audi,2018,21721,Automatic,20900
Mazda,2009,238023,Manual,4995
Toyota,2012,5712,Automatic,11500
Toyota,2007,125663,Automatic,4995
Honda,2011,124205,Automatic,12495
Scion,2013,90678,CVT,5998
Honda,2013,115468,Automatic,11995
Chevrolet,1971,26818,Automatic,16995
Volkswagen,2019,3768,Automatic,18499
Mazda,2017,9818,Automatic,14495
GMC,2004,18527,Automatic,3950
Honda,2017,3437,CVT,15498
Ford,2015,67935,Automatic,12900
Chrysler,2010,206037,Automatic,5999
Chevrolet,2017,70579,Automatic,25950
Cadillac,2016,51268,Automatic,23695
Honda,2012,96561,Automatic,11500
Chrysler,2017,32705,Automatic,17199
Volvo,2017,74102,Automatic,49499
Jeep,2001,411455,Manual,3500
Volvo,2017,79193,Automatic,45500
Audi,2018,19121,Automatic,34777
Jaguar,2014,77768,Automatic,26991
Volvo,2017,51142,Automatic,27577
Kia,2019,31934,Automatic,39992
BMW,2015,30965,Automatic,63000
Jeep,2011,150271,Automatic,7999
Ford,2005,122044,Automatic,12000
Cadillac,2015,89531,Automatic,18899
Lexus,2004,132522,Automatic,23650
Bentley,2019,3241,Automatic,160890
FIAT,2017,22735,Manual,14991
Toyota,2011,10555,Automatic,9850
Cadillac,2017,28272,Automatic,25479
Scion,2015,145948,Automatic,14450
INFINITI,2012,68103,Automatic,18888
smart,2015,37121,Automatic,9900
Toyota,2015,46054,Automatic,14991
Ford,2019,22187,Automatic,23977
Hummer,2007,135936,Automatic,22777
Jaguar,2019,6935,Automatic,53990
Cadillac,2010,111243,Automatic,8000
Chevrolet,2005,20122,Automatic,7200
Lincoln,2019,26016,Automatic,29980
Ford,2015,97148,Manual,14995
Buick,2015,96302,Automatic,19950
Hyundai,2015,68954,Automatic,16995
Audi,2017,63296,Automatic,20830
Mitsubishi,2005,192029,Automatic,3995
MINI,2013,8175,Automatic,10988
Nissan,2017,64823,CVT,13799
Mitsubishi,2012,138963,Automatic,6995
Jaguar,2011,8045,Automatic,25000
Cadillac,2006,100875,Automatic,17995
Dodge,2018,7134,Automatic,14588
Chevrolet,2010,70938,Manual,5572
Pontiac,2007,46165,Manual,13455
FIAT,2017,13668,Manual,16400
Dodge,2012,102389,CVT,6994
Honda,2016,69438,CVT,12988
Hyundai,2019,43527,Automatic,29500
Porsche,2018,37929,Automatic,58293
Aston,2015,12998,Automatic,93888
Kia,2015,64463,Automatic,8995
BMW,2015,106194,Automatic,11950
Chevrolet,2004,80929,Automatic,16997
Saturn,2004,136562,Automatic,4295
Chrysler,2018,1287,Automatic,36490
Ford,2016,88133,Automatic,14980
MINI,2015,75485,Other/Unknown,10800
Kia,2020,39287,Automatic,35991
Jeep,2006,177051,Automatic,4991
Chevrolet,2017,67285,Automatic,36997
Ferrari,2004,27728,Automatic,81950
Honda,2015,75428,Manual,11892
Lincoln,2015,35063,Automatic,21967
Jaguar,2008,110722,Automatic,9990
Kia,2015,96062,Automatic,19990
Hyundai,2017,55762,Automatic,8449
Chevrolet,2005,261474,Automatic,2487
BMW,2019,12433,Automatic,64995
Chevrolet,2016,53704,Automatic,11900
RAM,2018,73203,Automatic,20491
INFINITI,2017,71353,Automatic,26905
Mercury,2008,172401,Automatic,4905
Dodge,2006,203625,Automatic,19999
INFINITI,2009,86979,Automatic,9995
Dodge,2018,42954,Automatic,16991
Lexus,2010,157183,CVT,6801
Mercedes-Benz,2004,248138,Automatic,4500
GMC,2012,102001,Automatic,34900
Chevrolet,2017,56315,Automatic,19995
Kia,2018,54909,Automatic,8799
Buick,2012,172351,Manual,6995
Porsche,2017,6621,Automatic,48790
BMW,2017,38962,Automatic,47569
Jeep,2001,162832,Automatic,3999
Chevrolet,2008,126401,Automatic,5995
BMW,2012,91065,Automatic,13900
Mercedes-Benz,2017,2201,Automatic,27800
Toyota,2005,318786,Automatic,2999
Chevrolet,2011,9533,Automatic,6959
Hyundai,2019,259049,Manual,14650
Ford,2017,26746,Manual,44999
Toyota,2001,109497,Manual,9495
Lincoln,2018,4591,Automatic,63500
MINI,2017,35877,Automatic,19995
Kia,2016,43577,Automatic,16992
Jeep,2008,180369,Automatic,4395
Buick,2018,17918,Automatic,19999
Honda,2019,10877,Manual,32994
Chrysler,2018,88756,Automatic,16058
Acura,2004,277297,Automatic,3111
Chevrolet,2016,115275,Automatic,8995
Lincoln,2013,70584,Automatic,13990
Nissan,2015,91317,CVT,12898
FIAT,2017,31038,Automatic,12595
GMC,2003,161793,Automatic,6500
GMC,2016,38883,Automatic,14689
Honda,2009,242008,Automatic,5950
Honda,2019,33844,Automatic,19990
Toyota,2007,139333,Automatic,6990
Buick,2018,12779,Automatic,13579
Ford,2017,8357,Automatic,21576
Subaru,2017,2883,CVT,17000
Chevrolet,2019,9654,Automatic,20399
RAM,2017,86402,Automatic,38992
Nissan,2018,21831,CVT,11799
Mazda,2018,7506,Automatic,16459
Toyota,2016,71954,Automatic,21895
Kia,2020,24894,Automatic,38993
Honda,2019,37274,Automatic,24979
Honda,2018,31533,Automatic,25299
Mercedes-Benz,2012,39581,Automatic,23000
Honda,2016,64119,CVT,14500
Ford,2005,136643,Automatic,5988
Toyota,2011,51818,Automatic,14987
Nissan,2014,34851,Automatic,26990
Mazda,1993,76934,Other/Unknown,36999
Audi,2013,87328,Automatic,34997
GMC,2017,35137,Automatic,15990
Bentley,2016,62383,Automatic,81399
RAM,2017,53231,Automatic,22999
Volvo,2018,16684,Automatic,37700
Volvo,2020,10811,Automatic,68991
Scion,2014,110159,Manual,9880
Acura,2008,162134,Automatic,8990
Maserati,2018,22175,Automatic,47999
Volkswagen,2007,111861,Automatic,4999
INFINITI,2016,16755,Automatic,25900
Nissan,2013,113039,CVT,7991
BMW,2015,9711,Automatic,14891
Ford,2013,153478,Automatic,11975
Toyota,2005,179404,Automatic,4500
Mercedes-Benz,2016,30408,Automatic,77306
Audi,2014,5458,Automatic,53949
Mercedes-Benz,2019,5733,Automatic,129995
Ford,2018,39707,Automatic,22495
Volkswagen,2004,173209,Manual,14000
Volkswagen,2010,118358,Automatic,8997
INFINITI,2008,110614,Manual,9950
Chevrolet,2016,68222,Automatic,9900
Porsche,1985,94865,Manual,10989
Mercedes-Benz,2010,118829,Automatic,13987
Buick,2002,167416,Automatic,3989
Audi,2012,183144,Automatic,14642
Jaguar,2016,18252,Automatic,46990
Ford,2018,46116,Automatic,11993
Ford,2019,36766,Automatic,24498
Honda,2019,10671,Automatic,26900
Mercedes-Benz,2007,9543,Automatic,9995
Ford,2005,193413,Automatic,3388
Hyundai,2017,51911,Automatic,18995
Lincoln,2012,55987,Automatic,12950
Nissan,2012,191471,Manual,3998
Lincoln,2005,27314,Automatic,13998
Ford,2008,156768,Automatic,9791
Ford,2001,148697,Automatic,3900
Chrysler,2005,114377,Automatic,3495
Chevrolet,2012,214658,Manual,3250
Saab,2011,153656,Automatic,3499
Ford,2017,87192,Manual,14985
Kia,2018,2854,Automatic,28800
Cadillac,2007,90447,Automatic,7395
Chevrolet,2019,57924,Automatic,12500
Buick,2018,29364,Automatic,21950
Honda,2019,6314,Manual,33195
Buick,2018,21638,Automatic,26986
Dodge,2018,17434,Automatic,15950
Pontiac,2006,92196,Automatic,14495
Hyundai,2017,39351,Automatic,18998
Ford,2016,53676,Automatic,17900
Ford,2016,89322,Automatic,9990
Porsche,2015,795,Automatic,1650000
Ford,2002,212475,Automatic,6985
Volkswagen,2019,45099,Automatic,22607
Jeep,2016,93941,Manual,8750
Nissan,2016,86231,CVT,13900
Buick,2018,34898,Automatic,20850
Chevrolet,2015,81518,Automatic,10500
Hyundai,2016,45366,Automatic,13899
INFINITI,2016,32972,Automatic,29659
Ford,2010,169893,Automatic,6999
Honda,2017,40812,CVT,20888
Hyundai,2018,28257,Automatic,19997
Subaru,2019,27342,CVT,33998
GMC,2017,4445,Automatic,25196
Buick,2016,56083,Automatic,9995
Honda,2017,29966,Automatic,14950
Ford,2019,26169,Automatic,48999
Ford,2017,63874,Automatic,9995
Jeep,2016,39538,Automatic,14495
BMW,2015,50899,Automatic,36995
Hyundai,2013,66236,Automatic,6995
Acura,2014,44085,Automatic,10999
Buick,2016,42972,Automatic,13900
Ford,2013,97361,Automatic,15975
Nissan,2018,30429,CVT,19299
Dodge,2018,87274,Automatic,14791
Mazda,2017,69578,Automatic,9995
Lincoln,2019,2512,Automatic,36781
Honda,1995,191471,Manual,4488
Lexus,2018,20721,CVT,31581
Scion,2013,13388,Manual,10750
Chevrolet,2018,4845,Automatic,11999
Honda,2020,62751,Automatic,27492
Chevrolet,2018,22164,Automatic,25789
Porsche,2011,43445,Manual,43999
Honda,2018,45969,Automatic,24895
Mercedes-Benz,2003,110492,Automatic,7995
Ford,2009,176205,Automatic,7997
Mazda,2013,72405,Automatic,9999
Nissan,2017,54067,CVT,7399
Hyundai,2012,124282,Automatic,14195
Nissan,2003,187732,Manual,9988
Mercedes-Benz,2014,81391,Automatic,19995
Mercedes-Benz,2019,19384,Automatic,59799
Scion,2015,9654,Automatic,10995
Audi,2017,63296,Automatic,20830
Volkswagen,2017,26241,Automatic,14500
Bentley,2018,22571,Automatic,138900
Jeep,2008,142176,Automatic,10900
BMW,2016,40587,Automatic,18197
Dodge,2013,15457,Automatic,7459
Porsche,2017,33504,Automatic,49990
Lexus,2003,162593,Automatic,12499
Cadillac,2017,72133,Automatic,36606
Cadillac,2009,146701,Automatic,6995
Volvo,2011,99639,Automatic,13999
Cadillac,2005,165854,Automatic,2999
Ford,2016,96183,Automatic,14995
Chevrolet,2017,93219,Automatic,8899
Land,2019,15012,Automatic,49500
Toyota,2012,62973,Automatic,16500
Lamborghini,2019,8972,Automatic,225500
Nissan,2018,18491,CVT,18985
INFINITI,2017,47488,Automatic,29489
Dodge,2015,126825,Automatic,6995
Kia,2015,125169,Automatic,8999
Hyundai,2016,104263,Automatic,13900
Jaguar,2004,158652,Automatic,6950
Volkswagen,2006,22888,Automatic,4900
Chrysler,2015,144543,Automatic,8999
Nissan,2009,219257,CVT,4450
Chevrolet,2007,160812,Automatic,10995
Ford,2017,103793,Automatic,23995
Audi,2018,34988,Automatic,39988
MINI,2009,163566,Automatic,5484
FIAT,2013,77961,Manual,7987
Acura,2013,124784,Automatic,10995
Maserati,2019,4899,Automatic,58888
Chevrolet,2005,136334,Automatic,2995
Subaru,2007,99758,Manual,6300
Cadillac,2013,64347,Automatic,14995
Chevrolet,2016,75008,Automatic,11583
Pontiac,2004,178979,Automatic,9995
Lexus,2013,884,Automatic,16999
smart,2009,93982,Automatic,5891
Chevrolet,1999,249393,Automatic,2299
Cadillac,1987,14738,Automatic,4950
Honda,2015,3989,CVT,10295
INFINITI,2019,23316,Automatic,42998
Nissan,2006,126712,Automatic,2998
Buick,2018,10547,Automatic,31990
Ferrari,2001,14642,Automatic,57000
INFINITI,2016,93884,Automatic,21495
FIAT,2017,39791,Manual,18506
Nissan,2016,94828,Automatic,12500
Lexus,2017,19696,Automatic,38500
Dodge,2014,157367,Automatic,13995
Hyundai,2018,754,Automatic,14900
Lincoln,2010,223904,Automatic,7600
Chevrolet,2018,16891,Automatic,21950
Buick,2018,37509,Automatic,21380
Lincoln,2004,146643,Automatic,4995
Jaguar,2008,766,Automatic,8888
Jaguar,2007,49091,Automatic,20588
Toyota,2016,58124,CVT,18490
Mercedes-Benz,2012,130553,Automatic,14950
Dodge,2015,132438,Automatic,7966
Honda,2015,5441,CVT,16900
Kia,2016,52133,Automatic,9435
Subaru,2019,15387,CVT,32498
Volkswagen,2018,28463,Manual,30495
Ford,2019,12283,Automatic,18500
Honda,2018,14067,CVT,16299
Subaru,2019,8499,Manual,20399
BMW,1998,67578,Other/Unknown,12900
Chevrolet,2018,45496,Automatic,23999
Subaru,2012,146187,Automatic,7896
Toyota,2013,72513,Automatic,10999
Kia,2014,117845,Automatic,11998
Nissan,2017,49937,Automatic,29299
Chrysler,2013,248859,Automatic,3995
Buick,2002,276748,Automatic,4751
Audi,2011,96925,Automatic,17999
Ford,2019,40725,Automatic,17000
Volvo,2010,150512,Automatic,9551
Cadillac,2016,31284,Automatic,16488
Ford,2015,15839,Automatic,12799
Chevrolet,2017,51237,Automatic,34500
Nissan,2019,159,Automatic,32500
GMC,2016,122096,Automatic,35999
Subaru,2015,74217,CVT,12999
Toyota,2012,151874,Automatic,4995
Cadillac,2016,48252,Automatic,32695
Honda,2017,3753,Automatic,24895
Hyundai,2019,1884,Automatic,29995
Lamborghini,2007,20917,Automatic,145000
Chrysler,2018,14467,Automatic,27919
BMW,2012,80384,Automatic,18088
Audi,2017,32297,Automatic,62990
Dodge,2019,21783,Automatic,16499
Nissan,2014,69518,Manual,9990
Ford,2005,298112,Automatic,5988
Dodge,2019,23984,Automatic,26790
Mercedes-Benz,2016,85579,Automatic,31900
Mazda,2015,122023,Automatic,9333
Mercedes-Benz,2017,17796,Automatic,83998
Mercedes-Benz,2016,35121,Automatic,88900
Jaguar,1999,90397,Automatic,7500
Ford,2007,140097,Automatic,9288
Audi,2017,34302,Automatic,25497
Ford,2003,24135,Automatic,16900
Toyota,2016,76333,Other/Unknown,11500
Chevrolet,2018,23525,Automatic,37074
Nissan,2019,7049,CVT,18995
INFINITI,2017,4282,Automatic,21500
INFINITI,2013,165273,CVT,10994
Mazda,2019,8711,Automatic,29497
Ford,2017,69127,Automatic,9999
Buick,2012,101042,Automatic,15995
Nissan,2018,44704,Automatic,10800
Jaguar,2011,113896,Automatic,12999
Ferrari,2013,39152,Automatic,91850
Nissan,2018,62429,CVT,12813
Alfa,2018,43871,Automatic,27994
Dodge,2005,242845,Automatic,4995
Mercedes-Benz,2016,63438,Automatic,36900
Toyota,2009,244875,Automatic,3995
Dodge,2005,17142,Automatic,4499
Kia,2014,74741,Automatic,7499
Audi,2017,81636,Automatic,36000
Maserati,2007,63689,Automatic,16995
GMC,2017,57871,Automatic,14227
Jeep,2017,46661,Automatic,12995
Hyundai,2019,47472,Automatic,16899
BMW,2019,5524,Automatic,64995
Mercedes-Benz,1998,192689,Automatic,3795
Hyundai,2003,206145,Automatic,2495
INFINITI,2016,58667,Automatic,24250
Honda,2019,10489,CVT,19900
Kia,2016,59533,Automatic,17850
Nissan,2017,4233,CVT,15988
Pontiac,2006,195936,Automatic,1995
Acura,2005,145985,Automatic,7490
Cadillac,2015,107409,Automatic,32990
Jeep,2010,215112,Automatic,5995
MINI,2009,127401,Automatic,6980
Jeep,2015,5656,Automatic,15249
Audi,2019,1701,Automatic,65992
Chevrolet,2014,95978,Automatic,11995
INFINITI,2010,106614,Automatic,11495
Honda,2012,72835,Automatic,11897
Toyota,2019,24135,Automatic,49950
Mitsubishi,2015,143465,CVT,8999
Audi,2018,36661,Automatic,20900
Hummer,2005,211629,Automatic,21991
Toyota,2016,80344,Automatic,14995
Chrysler,2017,62646,Automatic,18251
Lexus,2014,104181,Automatic,18000
Chevrolet,2017,106435,Automatic,13275
Dodge,2005,240369,Automatic,5000
GMC,2016,50196,Automatic,13995
Chevrolet,2008,121911,Automatic,10000
Ford,2017,83668,Automatic,19950
